Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
1.74,10.35,0.029,87.17129183333314,18.009,-2.171291833333143,-4492.3279310340895,b5,85.0,85.0,[-4476.2484946]
1.74,10.35,0.029,87.20029183333314,18.009,-2.2002918333331394,-4552.327931034081,b5,85.0,85.0,[-4505.34217976]
1.69,10.35,0.0281666666666666,87.2284584999998,17.4915,-2.228458499999803,-4747.012189348693,b5,85.0,85.0,[-4788.81639924]
1.69,10.35,0.0281666666666666,87.25662516666647,17.4915,-2.256625166666467,-4807.012189348688,b5,85.0,85.0,[-4815.31429429]
1.69,10.35,0.0281666666666666,87.28479183333313,17.4915,-2.2847918333331307,-4867.01218934868,b5,85.0,85.0,[-4868.61218935]
1.69,10.35,0.0281666666666666,87.3129584999998,17.4915,-2.3129584999997945,-4927.012189348675,b5,85.0,85.0,[-4924.21218935]
1.69,10.35,0.0281666666666666,87.34112516666646,17.4915,-2.3411251666664583,-4987.0121893486685,b5,85.0,85.0,[-4999.81218935]
1.69,10.35,0.0281666666666666,87.36929183333312,17.4915,-2.369291833333122,-5047.012189348663,b5,85.0,85.0,[-5062.21218935]
1.69,10.35,0.0281666666666666,87.39745849999979,17.4915,-2.397458499999786,-5107.012189348656,b5,85.0,85.0,[-5108.61218935]
1.69,10.35,0.0281666666666666,87.42562516666645,17.4915,-2.4256251666664497,-5167.01218934865,b5,85.0,85.0,[-5170.21218935]
1.69,10.35,0.0281666666666666,87.45379183333311,17.4915,-2.453791833333113,-5227.012189348644,b5,85.0,85.0,[-5226.61218935]
1.69,10.35,0.0281666666666666,87.48195849999978,17.4915,-2.481958499999777,-5287.012189348639,b5,85.0,85.0,[-5269.01218935]
1.69,10.35,0.0281666666666666,87.51012516666644,17.4915,-2.510125166666441,-5347.012189348631,b5,85.0,85.0,[-5355.01218935]
1.69,10.35,0.0281666666666666,87.5382918333331,17.4915,-2.538291833333105,-5407.012189348626,b5,85.0,85.0,[-5407.01218935]
1.69,10.35,0.0281666666666666,87.56645849999977,17.4915,-2.5664584999997686,-5467.012189348619,b5,85.0,85.0,[-5458.21218935]
1.69,10.35,0.0281666666666666,87.59462516666643,17.4915,-2.5946251666664324,-5527.012189348614,b5,85.0,85.0,[-5531.39325444]
1.69,10.35,0.0281666666666666,87.6227918333331,17.4915,-2.622791833333096,-5587.012189348607,b5,85.0,85.0,[-5597.71369336]
1.69,10.35,0.0281666666666666,87.65095849999976,17.4915,-2.65095849999976,-5647.012189348601,b5,85.0,85.0,[-5647.10639565]
1.68,10.35,0.028,87.67895849999977,17.387999999999998,-2.6789584999997658,-5740.625357142356,b5,85.0,85.0,[-5730.57059767]
1.68,10.35,0.028,87.70695849999977,17.387999999999998,-2.706958499999772,-5800.625357142369,b5,85.0,85.0,[-5815.80856707]
1.68,10.35,0.028,87.73495849999978,17.387999999999998,-2.7349584999997774,-5860.62535714238,b5,85.0,85.0,[-5856.00126936]
1.68,10.35,0.028,87.76295849999978,17.387999999999998,-2.762958499999783,-5920.625357142392,b5,85.0,85.0,[-5910.80126936]
1.68,10.35,0.028,87.79095849999979,17.387999999999998,-2.790958499999789,-5980.625357142405,b5,85.0,85.0,[-5982.62535714]
1.68,10.35,0.028,87.8189584999998,17.387999999999998,-2.8189584999997948,-6040.625357142418,b5,85.0,85.0,[-6040.62535714]
1.68,10.35,0.028,87.8469584999998,17.387999999999998,-2.846958499999801,-6100.62535714243,b5,85.0,85.0,[-6082.22535714]
1.68,10.35,0.028,87.8749584999998,17.387999999999998,-2.8749584999998063,-6160.625357142442,b5,85.0,85.0,[-6133.71664153]
1.69,10.35,0.0281666666666666,87.90312516666647,17.4915,-2.90312516666647,-6184.171952662303,b5,85.0,85.0,[-6187.23098903]
1.69,10.35,0.0281666666666666,87.93129183333313,17.4915,-2.931291833333134,-6244.171952662297,b5,85.0,85.0,[-6250.67271174]
1.69,10.35,0.0281666666666666,87.9594584999998,17.4915,-2.9594584999997977,-6304.171952662291,b5,85.0,85.0,[-6304.26994508]
1.69,10.35,0.0281666666666666,87.98762516666646,17.4915,-2.987625166666461,-6364.171952662286,b5,85.0,85.0,[-6380.52536586]
1.68,10.35,0.028,88.01562516666647,17.387999999999998,-3.015625166666468,-6462.053928571002,b5,85.0,85.0,[-6450.26701977]
1.69,10.35,0.0281666666666666,88.04379183333313,17.4915,-3.043791833333131,-6483.8169230764925,b5,85.0,85.0,[-6499.79267392]
1.68,10.35,0.028,88.07179183333314,17.387999999999998,-3.071791833333137,-6582.411071428151,b5,85.0,85.0,[-6575.96609377]
1.68,10.35,0.028,88.09979183333314,17.387999999999998,-3.0997918333331427,-6642.411071428163,b5,85.0,85.0,[-6633.75139615]
1.68,10.35,0.028,88.12779183333315,17.387999999999998,-3.1277918333331485,-6702.411071428176,b5,85.0,85.0,[-6700.41107143]
1.68,10.35,0.028,88.15579183333315,17.387999999999998,-3.1557918333331543,-6762.411071428188,b5,85.0,85.0,[-6747.21107143]
1.68,10.35,0.028,88.18379183333316,17.387999999999998,-3.18379183333316,-6822.411071428201,b5,85.0,85.0,[-6790.01107143]
3.42,11.11,0.057,88.24079183333316,37.9962,-3.2407918333331622,-3411.3598245612234,b5,85.0,85.0,[-3558.98050698]
3.42,11.11,0.057,88.29779183333316,37.9962,-3.2977918333331644,-3471.3598245612257,b5,85.0,85.0,[-3558.52365788]
3.42,11.1,0.057,88.35479183333317,37.962,-3.3547918333331666,-3531.359824561228,b5,85.0,85.0,[-3583.91167247]
3.42,11.09,0.057,88.41179183333317,37.9278,-3.4117918333331687,-3591.35982456123,b5,85.0,85.0,[-3624.71167247]
3.42,11.08,0.057,88.46879183333317,37.8936,-3.468791833333171,-3651.359824561233,b5,85.0,85.0,[-3624.71167247]
5.89,10.88,0.0981666666666666,88.56695849999984,64.0832,-3.566958499999842,-2180.144414261364,b5,85.0,85.0,[-2016.86407506]
5.89,10.82,0.0981666666666666,88.66512516666651,63.7298,-3.665125166666513,-2240.1444142613664,b5,85.0,85.0,[-2196.32057914]
5.89,10.79,0.0981666666666666,88.76329183333318,63.55309999999999,-3.763291833333184,-2300.144414261369,b5,85.0,85.0,[-2321.55163743]
5.89,10.76,0.0981666666666666,88.86145849999986,63.3764,-3.861458499999856,-2360.144414261372,b5,85.0,85.0,[-2385.73760624]
5.89,10.74,0.0981666666666666,88.95962516666653,63.2586,-3.959625166666527,-2420.144414261375,b5,85.0,85.0,[-2446.46939541]
5.89,10.72,0.0981666666666666,89.0577918333332,63.1408,-4.057791833333198,-2480.1444142613777,b5,85.0,85.0,[-2479.96471002]
11.24,10.19,0.1873333333333333,89.24512516666653,114.5356,-4.245125166666526,-1359.6486298931932,b5,85.0,85.0,[-1585.7384016]
11.24,10.08,0.1873333333333333,89.43245849999985,113.2992,-4.4324584999998535,-1419.6486298931914,b5,85.0,85.0,[-1594.33216105]
11.24,9.76,0.1873333333333333,89.61979183333318,109.7024,-4.619791833333181,-1479.6486298931898,b5,85.0,85.0,[-1710.19275751]
6.75,10.24,0.1125,89.73229183333318,69.12,-4.7322918333331785,-2523.888977777696,b5,85.0,85.0,[-2535.48786802]
6.75,10.22,0.1125,89.84479183333318,68.985,-4.844791833333176,-2583.888977777693,b5,85.0,85.0,[-2609.61767619]
6.75,10.18,0.1125,89.95729183333317,68.715,-4.957291833333173,-2643.888977777692,b5,85.0,85.0,[-2712.53836037]
4.53,10.45,0.0755,90.03279183333318,47.3385,-5.032791833333178,-3999.5696688740486,b5,85.0,85.0,[-3997.50974658]
4.53,10.5,0.0755,90.10829183333318,47.565000000000005,-5.108291833333183,-4059.5696688740527,b5,85.0,85.0,[-4062.70272641]
4.53,10.49,0.0755,90.1837918333332,47.5197,-5.1837918333331885,-4119.569668874056,b5,85.0,85.0,[-4110.03127788]
4.53,10.48,0.0755,90.2592918333332,47.4744,-5.259291833333194,-4179.569668874061,b5,85.0,85.0,[-4142.03127788]
4.07,10.81,0.0678333333333333,90.32712516666652,43.9967,-5.327125166666534,-4711.953464373346,b5,85.0,85.0,[-4501.29121644]
4.07,10.69,0.0678333333333333,90.39495849999987,43.5083,-5.394958499999873,-4771.953464373351,b5,85.0,85.0,[-4522.89273269]
6.77,10.4,0.1128333333333333,90.5077918333332,70.408,-5.507791833333201,-2928.8110192022928,b5,85.0,85.0,[-2958.28949886]
6.77,10.27,0.1128333333333333,90.62062516666651,69.52789999999999,-5.620625166666528,-2988.81101920229,b5,85.0,85.0,[-2956.13985739]
6.77,10.16,0.1128333333333333,90.73345849999986,68.7832,-5.733458499999856,-3048.811019202287,b5,85.0,85.0,[-2949.19563665]
8.02,9.73,0.1336666666666666,90.86712516666653,78.0346,-5.867125166666526,-2633.62226932662,b5,85.0,85.0,[-2730.72208171]
8.02,9.55,0.1336666666666666,91.0007918333332,76.59100000000001,-6.000791833333196,-2693.6222693266213,b5,85.0,85.0,[-2719.53905672]
8.02,9.16,0.1336666666666666,91.13445849999988,73.4632,-6.134458499999866,-2753.622269326624,b5,85.0,85.0,[-2768.8028043]
17.03,12.03,0.2838333333333333,0.2838333333333333,204.8709,80.99616666666667,17121.91426893717,b1,81.28,81.28,[16990.15992335]
17.03,11.99,0.2838333333333333,0.5676666666666667,204.1897,80.71233333333333,17061.91426893717,b1,81.28,81.28,[16992.38246756]
17.03,12.01,0.2838333333333333,0.8514999999999999,204.5303,80.4285,17001.914268937166,b1,81.28,81.28,[16975.77672762]
17.03,12.02,0.2838333333333333,1.1353333333333333,204.7006,80.14466666666667,16941.91426893717,b1,81.28,81.28,[16910.84155345]
17.03,12.02,0.2838333333333333,1.419166666666667,204.7006,79.86083333333333,16881.91426893717,b1,81.28,81.28,[16827.90846693]
1.34,1.5,0.0223333333333333,1.4415,2.01,79.8385,214491.4925373134,b1,81.28,81.28,[214873.09836015]
1.35,1.5,0.0225,1.464,2.0250000000000004,79.816,212842.6666666667,b1,81.28,81.28,[212899.2743279]
1.35,1.5,0.0225,1.4865,2.0250000000000004,79.7935,212782.66666666663,b1,81.28,81.28,[212905.34534674]
1.33,1.5,0.0221666666666666,1.5086666666666666,1.995,79.77133333333333,215922.4060150376,b1,81.28,81.28,[215759.88536982]
1.36,1.5,0.0226666666666666,1.5313333333333332,2.04,79.74866666666667,211099.41176470587,b1,81.28,81.28,[211678.19372874]
1.32,1.5,0.022,1.5533333333333332,1.98,79.72666666666667,217436.3636363636,b1,81.28,81.28,[215533.19128833]
1.33,1.5,0.0221666666666666,1.5755,1.995,79.7045,215741.5037593985,b1,81.28,81.28,[215776.64028161]
1.33,1.5,0.0221666666666666,1.5976666666666666,1.995,79.68233333333333,215681.5037593985,b1,81.28,81.28,[215682.72406057]
1.36,1.5,0.0226666666666666,1.6203333333333332,2.04,79.65966666666667,210863.8235294117,b1,81.28,81.28,[211418.37577405]
7.32,12.19,0.122,1.7423333333333333,89.2308,79.53766666666667,39116.885245901634,b1,81.28,81.28,[38827.56091858]
7.32,12.2,0.122,1.8643333333333327,89.304,79.41566666666667,39056.88524590164,b1,81.28,81.28,[38827.56091858]
7.32,12.22,0.122,1.9863333333333333,89.4504,79.29366666666667,38996.88524590164,b1,81.28,81.28,[38963.28700787]
7.32,12.22,0.122,2.1083333333333334,89.4504,79.17166666666667,38936.885245901634,b1,81.28,81.28,[38944.94869945]
7.32,12.22,0.122,2.2303333333333333,89.4504,79.04966666666667,38876.885245901634,b1,81.28,81.28,[38903.03061977]
7.32,12.22,0.122,2.352333333333333,89.4504,78.92766666666667,38816.885245901634,b1,81.28,81.28,[38891.65768797]
4.63,12.28,0.0771666666666666,2.4295,56.8564,78.8505,61309.24406047516,b1,81.28,81.28,[61140.22112884]
4.63,12.3,0.0771666666666666,2.506666666666667,56.949000000000005,78.77333333333334,61249.24406047516,b1,81.28,81.28,[61089.42112884]
4.63,12.3,0.0771666666666666,2.5838333333333336,56.949000000000005,78.69616666666667,61189.24406047517,b1,81.28,81.28,[61006.9778477]
4.63,12.3,0.0771666666666666,2.6610000000000005,56.949000000000005,78.619,61129.24406047517,b1,81.28,81.28,[60889.44719778]
6.52,12.26,0.1086666666666666,2.769666666666667,79.9352,78.51033333333334,43349.26380368099,b1,81.28,81.28,[42697.5857474]
6.52,12.25,0.1086666666666666,2.878333333333334,79.86999999999999,78.40166666666667,43289.26380368099,b1,81.28,81.28,[42634.27308085]
6.52,12.25,0.1086666666666666,2.9870000000000005,79.86999999999999,78.293,43229.263803681,b1,81.28,81.28,[42624.42776972]
7.57,12.22,0.1261666666666666,3.113166666666668,92.5054,78.16683333333333,37173.13077939233,b1,81.28,81.28,[37186.63556221]
7.57,12.21,0.1261666666666666,3.239333333333334,92.4297,78.04066666666667,37113.13077939234,b1,81.28,81.28,[37019.33038399]
7.57,12.21,0.1261666666666666,3.365500000000001,92.4297,77.9145,37053.13077939234,b1,81.28,81.28,[37010.13038399]
7.57,12.21,0.1261666666666666,3.491666666666668,92.4297,77.78833333333333,36993.13077939233,b1,81.28,81.28,[36992.13038399]
7.57,12.21,0.1261666666666666,3.6178333333333343,92.4297,77.66216666666666,36933.13077939233,b1,81.28,81.28,[36943.29564864]
7.57,12.21,0.1261666666666666,3.744000000000001,92.4297,77.536,36873.13077939233,b1,81.28,81.28,[36890.49564864]
7.57,12.21,0.1261666666666666,3.870166666666668,92.4297,77.40983333333334,36813.13077939234,b1,81.28,81.28,[36880.09564864]
10.0,12.18,0.1666666666666666,4.036833333333335,121.8,77.24316666666667,27807.54,b1,81.28,81.28,[27214.18627691]
10.0,12.18,0.1666666666666666,4.203500000000002,121.8,77.0765,27747.54,b1,81.28,81.28,[27170.13998743]
11.58,12.14,0.193,4.396500000000001,140.5812,76.8835,23901.60621761658,b1,81.28,81.28,[23901.67257608]
11.58,12.12,0.193,4.589500000000001,140.34959999999998,76.6905,23841.60621761658,b1,81.28,81.28,[23825.01247019]
11.58,12.12,0.193,4.782500000000001,140.34959999999998,76.4975,23781.60621761658,b1,81.28,81.28,[23778.39846373]
11.58,12.12,0.193,4.9755,140.34959999999998,76.3045,23721.60621761658,b1,81.28,81.28,[23708.38288435]
11.58,12.12,0.193,5.1685,140.34959999999998,76.1115,23661.606217616583,b1,81.28,81.28,[23659.50242268]
11.98,12.1,0.1996666666666667,5.368166666666666,144.958,75.91183333333333,22811.56928213689,b1,81.28,81.28,[22679.83815031]
11.98,12.1,0.1996666666666667,5.567833333333333,144.958,75.71216666666666,22751.56928213689,b1,81.28,81.28,[22580.35655769]
11.98,12.1,0.1996666666666667,5.767499999999999,144.958,75.5125,22691.56928213689,b1,81.28,81.28,[22531.1118059]
11.98,12.1,0.1996666666666667,5.967166666666666,144.958,75.31283333333333,22631.56928213689,b1,81.28,81.28,[22469.58435687]
20.79,11.94,0.3465,6.313666666666665,248.2326,74.96633333333334,12981.183261183263,b1,81.28,81.28,[13037.18746124]
20.8,11.93,0.3466666666666667,6.660333333333332,248.144,74.61966666666667,12914.94230769231,b1,81.28,81.28,[12974.89582949]
4.87,12.24,0.0811666666666666,6.741499999999999,59.6088,74.5385,55100.32854209445,b1,81.28,81.28,[55067.18881619]
4.87,12.26,0.0811666666666666,6.822666666666665,59.7062,74.45733333333334,55040.32854209446,b1,81.28,81.28,[55103.70949444]
4.87,12.26,0.0811666666666666,6.903833333333331,59.7062,74.37616666666668,54980.32854209446,b1,81.28,81.28,[55078.30949444]
4.87,12.26,0.0811666666666666,6.984999999999998,59.7062,74.295,54920.32854209445,b1,81.28,81.28,[55032.16438477]
4.87,12.26,0.0811666666666666,7.066166666666664,59.7062,74.21383333333334,54860.32854209447,b1,81.28,81.28,[55002.16438477]
20.9,11.97,0.3483333333333333,7.414499999999998,250.173,73.8655,12723.244019138756,b1,81.28,81.28,[12741.02574291]
20.88,11.92,0.348,7.762499999999997,248.8896,73.5175,12675.43103448276,b1,81.28,81.28,[12674.00377647]
20.86,11.92,0.3476666666666667,8.110166666666665,248.6512,73.16983333333334,12627.583892617453,b1,81.28,81.28,[12640.38214907]
20.86,12.91,0.3476666666666667,8.457833333333332,269.3026,72.82216666666667,12567.583892617453,b1,81.28,81.28,[12471.19690964]
20.86,11.91,0.3476666666666667,8.805499999999999,248.4426,72.4745,12507.583892617453,b1,81.28,81.28,[12531.94686153]
20.86,11.9,0.3476666666666667,9.153166666666666,248.234,72.12683333333334,12447.583892617453,b1,81.28,81.28,[12492.33091649]
13.87,12.03,0.2311666666666666,9.384333333333332,166.85609999999997,71.89566666666667,18660.7354001442,b1,81.28,81.28,[18589.60488613]
13.87,12.03,0.2311666666666666,9.6155,166.85609999999997,71.6645,18600.7354001442,b1,81.28,81.28,[18571.58160452]
13.87,12.03,0.2311666666666666,9.846666666666666,166.85609999999997,71.43333333333334,18540.7354001442,b1,81.28,81.28,[18528.61241018]
13.87,12.02,0.2311666666666666,10.077833333333333,166.7174,71.20216666666667,18480.7354001442,b1,81.28,81.28,[18444.21274143]
15.29,11.99,0.2548333333333333,10.332666666666666,183.3271,70.94733333333333,16704.408109875738,b1,81.28,81.28,[16789.13684013]
15.66,11.97,0.261,10.593666666666666,187.4502,70.68633333333334,16249.731800766283,b1,81.28,81.28,[16143.31363231]
15.68,11.97,0.2613333333333333,10.855,187.6896,70.425,16169.005102040815,b1,81.28,81.28,[16110.51156325]
14.12,11.99,0.2353333333333333,11.090333333333332,169.2988,70.18966666666667,17895.382436260625,b1,81.28,81.28,[17868.25421657]
14.14,11.99,0.2356666666666666,11.326,169.5386,69.95400000000001,17810.07072135785,b1,81.28,81.28,[17773.29918218]
14.11,11.98,0.2351666666666666,11.561166666666663,169.0378,69.71883333333334,17787.93763288448,b1,81.28,81.28,[17764.17083524]
14.13,11.98,0.2355,11.796666666666663,169.27740000000003,69.48333333333333,17702.76008492569,b1,81.28,81.28,[17731.00102716]
14.12,11.98,0.2353333333333333,12.031999999999998,169.1576,69.248,17655.297450424932,b1,81.28,81.28,[17718.8428885]
14.11,11.98,0.2351666666666666,12.267166666666665,169.0378,69.01283333333333,17607.810063784553,b1,81.28,81.28,[17693.28532884]
5.39,12.17,0.0898333333333333,12.356999999999998,65.5963,68.923,46033.914656771805,b1,81.28,81.28,[46374.03802682]
5.37,12.18,0.0895,12.446499999999997,65.4066,68.8335,46145.36312849162,b1,81.28,81.28,[45956.81126755]
5.4,12.18,0.09,12.536499999999997,65.772,68.74350000000001,45829.0,b1,81.28,81.28,[45896.17778253]
5.41,12.18,0.0901666666666666,12.626666666666663,65.8938,68.65333333333334,45684.28835489834,b1,81.28,81.28,[45840.6226748]
5.38,12.18,0.0896666666666666,12.71633333333333,65.52839999999999,68.56366666666668,45879.03345724908,b1,81.28,81.28,[45901.43236608]
20.56,11.87,0.3426666666666666,13.058999999999996,244.0472,68.221,11945.311284046693,b1,81.28,81.28,[11910.391365]
20.56,12.86,0.3426666666666666,13.401666666666662,264.4016,67.87833333333334,11885.311284046697,b1,81.28,81.28,[11952.32314071]
20.54,11.85,0.3423333333333333,13.743999999999994,243.399,67.536,11836.8841285297,b1,81.28,81.28,[11660.47524213]
20.52,12.84,0.3419999999999999,14.085999999999997,263.4768,67.194,11788.42105263158,b1,81.28,81.28,[11834.55505921]
20.51,12.84,0.3418333333333334,14.427833333333329,263.3484,66.85216666666668,11734.168698196005,b1,81.28,81.28,[11799.94742527]
4.85,12.16,0.0808333333333333,14.50866666666666,58.976,66.77133333333335,49562.226804123726,b1,81.28,81.28,[48877.54078753]
4.84,12.18,0.0806666666666666,14.589333333333329,58.9512,66.69066666666667,49604.62809917356,b1,81.28,81.28,[48767.970094]
6.93,12.12,0.1154999999999999,14.70483333333333,83.99159999999999,66.57516666666668,34584.50216450217,b1,81.28,81.28,[34631.33392316]
6.93,12.12,0.1154999999999999,14.82033333333333,83.99159999999999,66.45966666666666,34524.50216450216,b1,81.28,81.28,[34494.39652374]
6.92,12.12,0.1153333333333333,14.935666666666664,83.87039999999999,66.34433333333334,34514.39306358382,b1,81.28,81.28,[34511.06859515]
6.92,12.12,0.1153333333333333,15.050999999999998,83.87039999999999,66.229,34454.39306358381,b1,81.28,81.28,[34490.93380714]
8.39,12.09,0.1398333333333333,15.190833333333332,101.4351,66.08916666666667,28357.687723480336,b1,81.28,81.28,[28196.41432551]
8.39,12.08,0.1398333333333333,15.330666666666666,101.3512,65.94933333333333,28297.68772348033,b1,81.28,81.28,[28205.82695464]
8.39,12.08,0.1398333333333333,15.4705,101.3512,65.8095,28237.68772348033,b1,81.28,81.28,[28185.07996547]
8.39,12.08,0.1398333333333333,15.610333333333331,101.3512,65.66966666666667,28177.68772348033,b1,81.28,81.28,[28140.66168151]
8.39,12.08,0.1398333333333333,15.750166666666669,101.3512,65.52983333333333,28117.68772348033,b1,81.28,81.28,[28125.46168151]
8.39,12.08,0.1398333333333333,15.89,101.3512,65.39,28057.68772348033,b1,81.28,81.28,[28033.61314128]
9.18,12.06,0.153,16.043,110.7108,65.237,25583.13725490196,b1,81.28,81.28,[26132.68966247]
9.17,12.06,0.1528333333333333,16.195833333333333,110.5902,65.08416666666668,25551.03598691385,b1,81.28,81.28,[25615.74630772]
9.15,12.06,0.1525,16.348333333333333,110.349,64.93166666666667,25546.88524590164,b1,81.28,81.28,[25564.02372694]
9.15,12.06,0.1525,16.500833333333333,110.349,64.77916666666667,25486.88524590164,b1,81.28,81.28,[25543.52566756]
9.16,12.06,0.1526666666666666,16.653499999999998,110.4696,64.62650000000001,25399.061135371183,b1,81.28,81.28,[25487.94912351]
